Grid_ID,Temperature_Difference_Mid_Century,Temperature_Difference_End_of_Century
22506,1.2827454,2.4169922
22507,1.2438049,2.3848877
22508,1.2127075,2.3697205
22509,1.1879272,2.3594055
22510,1.1598816,2.3332825
22511,1.1328125,2.3150635
22512,1.1195068,2.321045
22513,1.1109314,2.3252258
22514,1.0964355,2.3092346
22515,1.0776062,2.297058
22516,1.0660095,2.3036804
22517,1.0506897,2.291687
22518,1.0107117,2.244934
22519,0.9619446,2.200409
22520,0.92489624,2.1789246
22521,0.88201904,2.1419067
22522,0.82785034,2.0908813
22523,0.7729492,2.0497437
22524,0.74508667,2.0264893
22525,0.7208252,1.9848022
22526,0.6823425,1.9364929
22527,0.6402893,1.907074
22528,0.60964966,1.8876648
22529,0.58340454,1.8575745
22530,0.55841064,1.8345947
22531,0.5456543,1.8450012
22532,0.54800415,1.8496399
22533,0.54367065,1.8278198
22534,0.5300598,1.8113098
22535,0.5213318,1.8166809
22536,0.5114136,1.8134155
22537,0.49343872,1.7796631
22538,0.47592163,1.7562256
22539,0.46237183,1.759613
22540,0.4517212,1.7600098
22541,0.43963623,1.747467
22542,0.4293518,1.7540283
22543,0.42141724,1.7727661
22544,0.40948486,1.7827759
22545,0.40283203,1.783081
22546,0.4140625,1.8072205
22547,0.43151855,1.8363037
22548,0.44473267,1.8528137
22549,0.45950317,1.8735962
22550,0.48773193,1.9213867
22551,0.5061035,1.960968
22552,0.50808716,1.9725647
22553,0.5161743,1.986206
22554,0.53848267,2.0152588
22555,0.5586853,2.0379944
22556,0.5670471,2.0475464
22557,0.5817871,2.073944
22558,0.6029968,2.1087036
22559,0.615448,2.1310425
22560,0.6215515,2.1562195
22561,0.638031,2.1895142
22562,0.65631104,2.2073364
22563,0.6582031,2.2085571
22564,0.6584778,2.228363
22565,0.6699524,2.2597046
22566,0.673645,2.2557068
22567,0.6660156,2.224762
22568,0.66812134,2.2201538
22569,0.67315674,2.2121277
22570,0.6489563,2.1350403
22571,0.6116333,2.0308228
22572,0.58895874,1.9744263
22573,0.55740356,1.9445801
22574,0.4982605,1.8808594
22575,0.48007202,1.8917847
22576,0.57736206,2.0864563
22577,0.7313843,2.3731384
22578,0.9160156,2.7294006
22579,1.2523804,3.4964905
22580,1.5458679,3.9620972
22581,1.7729492,4.3449097
22582,1.6469116,3.9950562
22583,1.3172607,3.4905396
22584,1.2202759,3.3216858
22585,1.1249695,3.1579895
22586,0.9194641,2.9076233
22587,0.76828,2.8397522
22588,0.85391235,3.0212097
22589,1.0139465,3.1755676
22590,1.035492,3.1531677
22591,1.0410156,3.0994873
22592,1.0925293,3.0858765
22593,1.1292725,3.038025
22594,1.1863403,2.9777222
22595,1.2545776,2.832367
22596,1.2649841,2.850525
22597,1.2731934,2.8517456
22598,1.264679,2.8130493
22599,1.2437134,2.7352905
22600,1.1647644,2.6419067
22601,1.1235352,2.8131409
22602,1.1528931,2.768341
22603,1.1308899,2.5325012
22604,1.1242371,2.5333862
22605,1.1446228,2.5125732
22606,1.155365,2.4959106
22607,1.1578369,2.4863892
22608,1.1255493,2.4552917
22609,1.0897522,2.4353333
22610,1.073822,2.4126282
22611,1.0614319,2.3872986
22612,1.0455322,2.3743896
22613,1.0417175,2.3723145
22614,1.0514832,2.3673706
22615,1.0227966,2.3547058
22616,0.98165894,2.3502808
22617,0.9621887,2.3441162
22618,0.95214844,2.348755
22619,0.9458008,2.3449097
22620,0.93447876,2.3336487
22621,0.92800903,2.3319092
22622,0.92910767,2.3515625
22623,0.92108154,2.3673096
22624,0.88079834,2.3472595
22625,0.8331604,2.3152466
22626,0.8034363,2.305542
22627,0.79382324,2.301361
22628,0.80740356,2.3035278
22629,0.8244629,2.3156738
22630,0.8197937,2.3183594
22631,0.81848145,2.317871
22632,0.8209839,2.3242188
22633,0.8166199,2.3224792
22634,0.8184204,2.3301392
22635,0.7883911,2.3082886
22636,0.7351074,2.293335
22637,0.6950989,2.2991028
22638,0.6845703,2.3103943
22639,0.70892334,2.3214417
22640,0.73165894,2.3070374
22641,0.7384949,2.3006592
22642,0.76272583,2.3375244
22643,0.7826843,2.3423157
22644,0.7999878,2.319336
22645,0.81225586,2.3114014
22646,0.8145447,2.3312988
22647,0.8291626,2.355072
22648,0.822052,2.381134
22649,0.78359985,2.3822632
22650,0.771698,2.3785095
22651,0.8038635,2.4363403
22652,0.82836914,2.4667969
22653,0.7892151,2.4263306
22654,0.7340088,2.3628845
22655,0.7635803,2.393158
22656,0.7235718,2.3371887
22657,0.69854736,2.371521
22658,0.6810608,2.3647766
22659,0.67926025,2.368103
22660,0.72268677,2.439972
22661,0.7892456,2.495697
22662,0.8592224,2.557953
22663,0.8708496,2.5816956
22664,0.8399658,2.5889587
22665,0.85427856,2.6126099
22666,0.8838501,2.6628418
22667,0.9103699,2.6625977
22668,0.8989868,2.6671448
22669,0.8862915,2.646576
22670,0.9449768,2.6316223
22671,0.9620056,2.5594177
22672,0.9237366,2.471222
22673,0.84558105,2.347168
22674,0.8906555,2.2627563
22675,1.2184448,2.5069275
22676,1.0881958,2.9989014
22677,1.0394897,3.0361023
22678,0.9823303,2.901764
22679,0.9573059,2.7590637
22680,0.9249878,2.1737976
22681,0.8027344,1.9816589
22682,0.81140137,1.9793091
22683,0.74554443,1.9205322
22684,0.801239,2.0672302
22685,0.8580017,2.3346558
22686,0.82769775,2.3192444
22687,0.8013611,2.3478394
22688,0.8018799,2.3851318
22689,0.7746277,2.4136963
22690,0.76446533,2.3375854
22691,0.69036865,2.1921082
22692,0.7055054,2.150116
22693,0.74383545,2.1410522
22694,0.7317505,2.1264648
22695,0.71588135,2.06839
22696,0.69836426,1.9887085
22697,0.65982056,1.9120483
22698,0.59835815,1.8810425
22699,0.5842285,1.8875732
22700,0.5817566,1.9402161
22701,0.58432007,1.9741211
22702,0.553772,2.007019
22703,0.5397949,2.002777
22704,0.53634644,1.9833984
22705,0.54019165,1.9894104
22706,0.54974365,1.9651184
22707,0.5732422,1.9502563
22708,0.5586853,1.9334106
22709,0.55126953,1.9449158
22710,0.54055786,1.941803
22711,0.5378113,1.9564819
22712,0.5352478,1.9720459
22713,0.54055786,1.9926147
22714,0.55236816,2.0156555
22715,0.5807495,2.040741
22716,0.6138611,2.0747375
22717,0.62332153,2.0975952
22718,0.60998535,2.102539
22719,0.5956421,2.114441
22720,0.5913696,2.1243591
22721,0.6008301,2.1541748
22722,0.60687256,2.1879883
22723,0.5933533,2.2077026
22724,0.5795288,2.222931
22725,0.5683899,2.2382507
22726,0.5649719,2.2584229
22727,0.57247925,2.275177
22728,0.5927429,2.2965698
22729,0.611084,2.3080444
22730,0.61224365,2.3044739
22731,0.60391235,2.2930603
22732,0.6036682,2.287445
22733,0.6116638,2.2980042
22734,0.6187439,2.3161926
22735,0.6290283,2.3341675
22736,0.6416931,2.345337
22737,0.64797974,2.3509216
22738,0.65649414,2.3516846
22739,0.66741943,2.340393
22740,0.68255615,2.3239136
22741,0.69473267,2.3088684
22742,0.69628906,2.2948303
22743,0.70602417,2.2849426
22744,0.724823,2.281311
22745,0.7512512,2.2904968
22746,0.76968384,2.2922974
22747,0.7854614,2.2874756
22748,0.81103516,2.2868347
22749,0.8397217,2.2893677
22750,0.874115,2.2808533
22751,0.9085083,2.2705994
22752,0.93722534,2.261963
22753,0.95098877,2.2545776
22754,0.96603394,2.243164
22755,0.9925537,2.238556
22756,1.0162659,2.2484741
22757,1.0163879,2.2539673
22758,0.988678,2.2316284
22759,0.95910645,2.2037964
22760,0.94384766,2.1941528
22761,0.92367554,2.184845
22762,0.8882141,2.1485596
22763,0.8589783,2.1211853
22764,0.8695984,2.1252441
22765,0.8742676,2.0943604
22766,0.88482666,2.0552673
22767,0.86816406,2.0054626
22768,0.84866333,1.9535522
22769,0.82528687,1.8962097
22770,0.79733276,1.8326416
22771,0.7519226,1.7817993
22772,0.73095703,1.7496033
22773,0.71502686,1.7177734
22774,0.73791504,1.7512512
22775,0.82177734,1.8572693
22776,0.88116455,1.9117737
22777,0.8680115,1.9492188
22778,0.86154175,1.9969482
22779,0.9379883,2.5695496
22780,0.9465027,2.7601624
22781,0.92611694,2.795807
22782,0.86868286,2.668274
22783,0.8213501,2.504242
22784,0.7344055,2.1049805
22785,0.7616272,2.0174866
22786,0.76275635,2.0150146
22787,0.7840576,1.9984741
22788,0.8253479,1.9755859
22789,0.8805237,1.8478394
22790,0.89611816,1.818573
22791,0.88430786,1.8641357
22792,0.8779297,1.8912354
22793,0.8690491,1.9120789
22794,0.84103394,1.9274597
22795,0.83843994,1.9318237
22796,0.8495178,1.8982239
22797,0.84213257,1.8151855
22798,0.8701172,1.7737122
22799,0.8661804,1.7791748
22800,0.8977356,1.8128662
22801,1.032135,2.5044556
22802,0.95388794,2.3274841
22803,1.1829224,2.9884338
22804,1.2923279,3.3446045
22805,1.382721,3.6262512
22806,1.412323,3.8153992
22807,1.4163818,3.9715881
22808,1.4427185,4.08374
22809,1.4646606,4.145752
22810,1.4792786,4.1945496
22811,1.5108032,4.2828064
22812,1.5030212,4.3262634
22813,1.447815,4.3039856
22814,1.4381714,4.2672424
22815,1.5471191,4.220886
22816,1.6697388,4.0588074
22817,1.7079163,3.7824097
22818,1.4710388,3.245758
22819,1.2199707,2.9065552
22820,1.06073,2.7503662
22821,1.0207825,2.5994568
22822,1.1373291,2.617157
22823,1.1982117,2.6695862
22824,1.0938416,2.5600586
22825,1.1439819,2.5014648
22826,1.2296753,2.508484
22827,1.271637,2.5473328
22828,1.183258,2.3613892
22829,1.0968323,2.2541199
22830,1.1161804,2.3037415
22831,1.1583252,2.448822
22832,1.1336975,2.3939514
22833,1.1041565,2.2903442
22834,1.0923157,2.2462158
22835,1.0810547,2.2704163
22836,1.0620728,2.3424377
22837,1.0536804,2.3799744
22838,1.0594482,2.4151
22839,1.0706787,2.4985046
22840,1.0840454,2.5290222
22841,1.0803528,2.5204163
22842,1.0766907,2.4755554
22843,1.058258,2.461609
22844,1.0332031,2.449463
22845,1.0049438,2.442871
22846,0.99227905,2.4295654
22847,0.97314453,2.4129333
22848,0.95703125,2.4096985
22849,0.9694824,2.425476
22850,0.9890747,2.4389343
22851,0.9941406,2.4574585
22852,0.99972534,2.4849243
22853,1.0159302,2.5090332
22854,1.0270996,2.5200806
22855,1.0300293,2.5358887
22856,1.0318909,2.5611877
22857,1.0348511,2.580658
22858,1.0405579,2.5920105
22859,1.0474854,2.5963135
22860,1.0514221,2.5939026
22861,1.0535583,2.5867004
22862,1.058075,2.5820007
22863,1.0697327,2.5821838
22864,1.0837708,2.5759583
22865,1.1000671,2.572174
22866,1.1165466,2.578308
22867,1.1374817,2.591095
22868,1.15625,2.5923157
22869,1.1683655,2.5890198
22870,1.1841431,2.5958252
22871,1.2020264,2.5952454
22872,1.2137756,2.5823364
22873,1.2249451,2.5766907
22874,1.2370605,2.5724792
22875,1.2450256,2.5489197
22876,1.2459717,2.518921
22877,1.2495422,2.518036
22878,1.2523193,2.5202332
22879,1.2478333,2.4960938
22880,1.2450256,2.4782104
22881,1.2574768,2.4916077
22882,1.2722473,2.4976807
22883,1.2857971,2.4803467
22884,1.2997131,2.4756775
22885,1.3186951,2.4859009
22886,1.3283997,2.4732056
22887,1.3255005,2.437439
22888,1.3227844,2.4221802
22889,1.3173523,2.425293
22890,1.294281,2.4112244
22891,1.2579651,2.3832397
22892,1.2303467,2.3703613
22893,1.2119141,2.3618774
22894,1.1937561,2.3421326
22895,1.1743469,2.3251953
22896,1.1583252,2.321106
22897,1.1396484,2.3117676
22898,1.1130676,2.2858582
22899,1.083313,2.2728271
22900,1.0596619,2.2747498
22901,1.0366211,2.2629395
22902,0.99838257,2.2168884
22903,0.9544678,2.174286
22904,0.90878296,2.1445618
22905,0.8567505,2.1042786
22906,0.7992859,2.0520935
22907,0.75079346,2.0101624
22908,0.7194214,1.977356
22909,0.6950073,1.9455872
22910,0.6581421,1.9082947
22911,0.62335205,1.8851318
22912,0.60180664,1.8661194
22913,0.585083,1.8342896
22914,0.5684204,1.8075867
22915,0.56036377,1.8104858
22916,0.55895996,1.8127136
22917,0.5522766,1.7876282
22918,0.53707886,1.7623596
22919,0.5265808,1.7565308
22920,0.51794434,1.7475281
22921,0.5032959,1.7179871
22922,0.4890747,1.6937866
22923,0.48272705,1.7051086
22924,0.47921753,1.7063293
22925,0.4653015,1.6956177
22926,0.45367432,1.6987305
22927,0.44863892,1.716156
22928,0.44244385,1.7254028
22929,0.4361267,1.7316284
22930,0.44476318,1.758606
22931,0.464386,1.7926636
22932,0.47808838,1.8119202
22933,0.4827881,1.8309937
22934,0.4951172,1.8760681
22935,0.50827026,1.9159851
22936,0.5097351,1.9298096
22937,0.51379395,1.9527893
22938,0.5282593,1.9872437
22939,0.54467773,2.0114746
22940,0.5580139,2.0184631
22941,0.5780945,2.0376587
22942,0.6038513,2.0713196
22943,0.62197876,2.105072
22944,0.6253052,2.1340332
22945,0.6333618,2.159668
22946,0.6465759,2.174286
22947,0.65740967,2.1926575
22948,0.6668091,2.229889
22949,0.6772156,2.2522278
22950,0.6758728,2.2227783
22951,0.66989136,2.189087
22952,0.6725769,2.1929016
22953,0.66085815,2.1677856
22954,0.6152649,2.0703125
22955,0.5704651,1.9755249
22956,0.5635376,1.9596252
22957,0.5484009,1.951477
22958,0.5029602,1.8916931
22959,0.5135803,1.9381714
22960,0.6322632,2.1679993
22961,0.77215576,2.4457092
22962,0.8635254,2.6845093
22963,1.0890503,3.1856995
22964,1.4890137,3.843567
22965,1.7509155,4.3032227
22966,1.6416016,4.0417786
22967,1.2879639,3.5259705
22968,1.2552795,3.3904724
22969,1.1592102,3.2211914
22970,0.920105,2.8750305
22971,0.77108765,2.8006897
22972,0.9144592,3.0588684
22973,1.0952454,3.2598267
22974,1.1227417,3.3494873
22975,1.0587463,3.2627869
22976,1.1033325,3.237915
22977,1.2276611,3.2658997
22978,1.306427,3.250763
22979,1.3686218,3.199585
22980,1.394989,3.217041
22981,1.3873291,3.2018127
22982,1.3320007,3.098999
22983,1.2916565,2.749817
22984,1.249115,2.672882
22985,1.221344,2.9104614
22986,1.1096497,2.8044128
22987,1.1247864,2.7529907
22988,1.1626282,2.5980835
22989,1.1453247,2.5954895
22990,1.163269,2.5736694
22991,1.168335,2.5591125
22992,1.1380005,2.542694
22993,1.0953674,2.524231
22994,1.0835266,2.5089111
22995,1.0632935,2.4952393
22996,1.0326538,2.4778442
22997,1.0177002,2.4533997
22998,1.0101318,2.448059
22999,0.9911499,2.4557495
23000,0.9760132,2.4580688
23001,0.97042847,2.4662476
23002,0.98217773,2.4780273
23003,0.983551,2.4727783
23004,0.964386,2.4494324
23005,0.9534912,2.4348755
23006,0.93981934,2.4276123
23007,0.91226196,2.4252625
23008,0.8730774,2.4197693
23009,0.8379822,2.418274
23010,0.8148804,2.4067688
23011,0.8196106,2.4210205
23012,0.83703613,2.444336
23013,0.82696533,2.4230957
23014,0.7969055,2.3759766
23015,0.7687988,2.3447266
23016,0.7987976,2.3926697
23017,0.8139343,2.4034424
23018,0.80441284,2.3877258
23019,0.7895813,2.3983154
23020,0.7280884,2.360382
23021,0.70684814,2.3349
23022,0.70028687,2.3411865
23023,0.68917847,2.3146057
23024,0.648407,2.2616577
23025,0.6281128,2.2181702
23026,0.686676,2.2917786
23027,0.7655029,2.3292542
23028,0.7668152,2.3042297
23029,0.766449,2.273407
23030,0.7984619,2.2867126
23031,0.82821655,2.3249512
23032,0.82266235,2.3295898
23033,0.8013916,2.302765
23034,0.7928772,2.3162537
23035,0.7939148,2.3215637
23036,0.8036194,2.3442383
23037,0.7850952,2.3121948
23038,0.7018738,2.263916
23039,0.70944214,2.282257
23040,0.64627075,2.284729
23041,0.6755066,2.3407288
23042,0.7113037,2.3812256
23043,0.7052307,2.3847961
23044,0.7296753,2.4157104
23045,0.76483154,2.4728394
23046,0.81915283,2.535675
23047,0.8529663,2.5736694
23048,0.84802246,2.552063
23049,0.89089966,2.578247
23050,0.89398193,2.5975342
23051,0.8953247,2.6184082
23052,0.88635254,2.625763
23053,0.91064453,2.6098328
23054,0.9529114,2.5801086
23055,0.9197693,2.5020752
23056,0.87664795,2.4083862
23057,0.81307983,2.3034668
23058,0.9445801,2.4646301
23059,1.3041992,3.0863953
23060,1.1090088,3.310791
23061,1.0551758,3.4533997
23062,1.007843,3.3505554
23063,1.0266113,3.189209
23064,1.0205994,3.1289368
23065,0.99853516,3.1579895
23066,1.0154114,3.1952515
23067,1.0602722,3.26474
23068,1.083313,3.2502441
23069,1.0334473,3.0655518
23070,0.81607056,2.328186
23071,0.80462646,2.302948
23072,0.80908203,2.3986511
23073,0.8407898,2.514862
23074,0.88153076,2.5897217
23075,0.848938,2.480896
23076,0.82476807,2.388977
23077,0.83724976,2.3494568
23078,0.84924316,2.3259583
23079,0.78359985,2.1915588
23080,0.74835205,2.0935974
23081,0.7070923,2.061676
23082,0.6642151,2.0312805
23083,0.66052246,2.0654602
23084,0.6461792,2.1247253
23085,0.67663574,2.1975098
23086,0.66641235,2.2024841
23087,0.62509155,2.187561
23088,0.5991516,2.1326904
23089,0.60632324,2.1020508
23090,0.6040039,2.0649414
23091,0.59487915,2.0438843
23092,0.6052551,2.1170654
23093,0.6187439,2.1706543
23094,0.63067627,2.198639
23095,0.624176,2.2014465
23096,0.6226196,2.2114868
23097,0.61968994,2.2235718
23098,0.61120605,2.2260437
23099,0.6187134,2.2297974
23100,0.6308594,2.2347107
23101,0.63952637,2.250824
23102,0.63668823,2.2616577
23103,0.6283264,2.2720642
23104,0.6237488,2.2947083
23105,0.62701416,2.3539124
23106,0.62789917,2.3903503
23107,0.6190796,2.3981323
23108,0.60861206,2.3971252
23109,0.61117554,2.3999023
23110,0.6270447,2.4127808
23111,0.6423645,2.4242554
23112,0.6579895,2.4352112
23113,0.664917,2.4348755
23114,0.66708374,2.4249268
23115,0.6650696,2.4060059
23116,0.6713867,2.3995056
23117,0.68566895,2.412201
23118,0.6912842,2.424408
23119,0.68899536,2.420166
23120,0.6817627,2.4030762
23121,0.68374634,2.3881226
23122,0.68414307,2.3702393
23123,0.6899414,2.3500671
23124,0.6984253,2.3289185
23125,0.70635986,2.315094
23126,0.7127991,2.3038635
23127,0.72680664,2.2943115
23128,0.7532654,2.2935486
23129,0.78778076,2.303955
23130,0.81777954,2.304657
23131,0.83792114,2.2901
23132,0.8556824,2.2774048
23133,0.8794861,2.272644
23134,0.9051819,2.2653809
23135,0.93588257,2.2489624
23136,0.9623108,2.233551
23137,0.98327637,2.2279358
23138,1.0082703,2.2254944
23139,1.0352783,2.222412
23140,1.0464783,2.2247925
23141,1.0336914,2.2243347
23142,0.9996948,2.2118835
23143,0.9631653,2.196106
23144,0.93933105,2.1829834
23145,0.91192627,2.1611328
23146,0.8812256,2.127594
23147,0.870697,2.113739
23148,0.87677,2.1124573
23149,0.8782654,2.0897522
23150,0.86203,2.0386047
23151,0.85302734,1.9881592
23152,0.85684204,1.9257812
23153,0.8442688,1.852478
23154,0.8112793,1.7875061
23155,0.7685547,1.7633667
23156,0.7652588,1.7567749
23157,0.8006897,1.7829895
23158,0.8463135,1.841095
23159,0.8530884,1.9109802
23160,0.8583069,1.9376526
23161,0.8106079,2.0003662
23162,0.8927307,2.0978088
23163,0.8805237,2.4769592
23164,1.0519714,3.109253
23165,1.0079956,3.1784973
23166,0.90756226,3.0535889
23167,0.8704529,2.9362183
23168,0.87997437,2.8805847
23169,0.90496826,2.895874
23170,0.9260254,2.8835144
23171,0.92352295,2.7683716
23172,0.9243469,2.5642395
23173,0.86239624,2.1060486
23174,0.8903198,2.0003052
23175,0.89682007,1.9410706
23176,0.8973694,1.8882446
23177,0.8829346,1.8489075
23178,0.86206055,1.8284302
23179,0.8550415,1.8187256
23180,0.8373413,1.809845
23181,0.85095215,1.7715454
23182,0.8322449,1.8458862
23183,0.8684387,1.9401245
23184,1.0942078,2.8649292
23185,1.1424866,3.0280762
23186,1.2052002,3.1882324
23187,1.2915955,3.4106445
23188,1.3720703,3.6803284
23189,1.4526672,3.9017944
23190,1.4770813,4.0444946
23191,1.4907227,4.1643066
23192,1.4928589,4.2344666
23193,1.5031738,4.2931213
23194,1.4954529,4.3322144
23195,1.5090942,4.365814
23196,1.5224915,4.386627
23197,1.4899597,4.3372803
23198,1.4798889,4.250061
23199,1.556488,4.1969604
23200,1.6508789,4.084961
23201,1.6898499,3.8765564
23202,1.3469543,3.132965
23203,1.2411194,3.0061035
23204,0.9819946,2.6822815
23205,0.92263794,2.5733948
23206,0.9411011,2.4744263
23207,0.95092773,2.4179077
23208,0.9343872,2.3941345
23209,1.0043945,2.4515076
23210,1.0497437,2.4183655
23211,1.0587463,2.3894653
23212,1.029541,2.2659912
23213,1.0151367,2.2552795
23214,1.0542908,2.3101807
23215,1.076355,2.3469238
23216,1.0784607,2.3356934
23217,1.0822144,2.3439636
23218,1.0975647,2.3483276
23219,1.0925598,2.3155823
23220,1.0692444,2.3146057
23221,1.0509338,2.3604126
23222,1.0601807,2.394989
23223,1.0664368,2.4204102
23224,1.0661316,2.446167
23225,1.0765686,2.4517212
23226,1.0618286,2.466339
23227,1.032074,2.455536
23228,1.0151367,2.4615479
23229,1.0212708,2.4855652
23230,1.0237122,2.4878235
23231,1.0036011,2.4759827
23232,0.9844055,2.474945
23233,0.9907532,2.4942322
23234,1.0077515,2.50943
23235,1.0177612,2.5178528
23236,1.0306396,2.535797
23237,1.0445251,2.5597534
23238,1.0539246,2.5816345
23239,1.0572205,2.6009827
23240,1.0648499,2.6296692
23241,1.0740967,2.6474915
23242,1.0739136,2.6413574
23243,1.0761108,2.6349792
23244,1.0823364,2.6359558
23245,1.0857849,2.63031
23246,1.0864868,2.6195984
23247,1.098877,2.6199646
23248,1.1219788,2.6244202
23249,1.1393738,2.624817
23250,1.1599731,2.6349792
23251,1.179596,2.643982
23252,1.1948853,2.6383667
23253,1.2006531,2.6238098
23254,1.2099609,2.6190186
23255,1.2194214,2.6013489
23256,1.2217102,2.566803
23257,1.2240295,2.5483704
23258,1.228302,2.5409546
23259,1.227356,2.5179443
23260,1.2200012,2.4842834
23261,1.2174683,2.4828796
23262,1.2229004,2.49234
23263,1.2246704,2.4740295
23264,1.2288818,2.4571228
23265,1.2405701,2.4710693
23266,1.2555847,2.4797363
23267,1.2678528,2.4577942
23268,1.2835388,2.446991
23269,1.3049622,2.4572144
23270,1.3151855,2.448639
23271,1.3128967,2.421936
23272,1.312439,2.415741
23273,1.3104553,2.425415
23274,1.2964172,2.4170227
23275,1.2718506,2.3952026
23276,1.2467041,2.3836975
23277,1.2257996,2.3684387
23278,1.2103271,2.342163
23279,1.1962585,2.321167
23280,1.1785278,2.3110352
23281,1.1573181,2.29953
23282,1.1308899,2.285553
23283,1.0966797,2.2718506
23284,1.0561523,2.2488098
23285,1.0140076,2.2139893
23286,0.9743347,2.1694336
23287,0.93634033,2.1318665
23288,0.8887634,2.0932922
23289,0.8350525,2.0543518
23290,0.785553,2.0176086
23291,0.745697,1.9863892
